Paper_Name,Paper_ID,Exp_ID,Treatment_ID,Measure_ID,Exp_ID_Cleaned,ES_ID,Title,Authors,Year,Industry,Venue,Exp_Design,Comp_Type,Task_Desc,Marketing_Task,Task_Data_Cleaned,Task_Data_IsCategoric,Task_Data_IsCode,Task_Data_IsImage,Task_Data_IsNumeric,Task_Data_IsText,Task_Data_IsVideo,Task_Output,Task_Output_Cleaned,Task_Type,AI_Type,AI_Data_In,AI_Data_Out,AI_Type_Cleaned,Final_Decision,Division_Labor,Condition_Name,AI_Expl_Incl,AI_Conf_Incl,AI_Expl_Type,Perf_Metric,Perf_Metric_Cleaned,Perf_Dir,N_Exp,N_Human,N_HumanAI,Participant_Type,Participant_Type_2,Participant_Source,Participant_Expert,Participant_Crowdworker,Avg_Perf_Human,Avg_Perf_AI,Avg_Perf_HumanAI,Avg_Perf_Human_Adj,Avg_Perf_AI_Adj,Avg_Perf_HumanAI_Adj,Baseline,Avg_Perf_Baseline_Adj,Avg_Perf_Worse_Adj,Synergy,Sd_Perf_Human,Sd_Perf_AI,Sd_Perf_HumanAI,Sd_Perf_Baseline,Sd_Perf_Worse,Est_ES,Notes,Notes_2,es_s,variance_s,es_h,variance_h,es_a,variance_a,es_n,variance_n
Fogliato_2021,47,1,1,4,47.1,47.1.1.4,The impact of algorithmic risk assessments on human predictions and its analysis via crowdsourcing studies,"Fogliato, Riccardo; Chouldechova, Alexandra; Lipton, Zachary",2021,Public sector,Proceedings of the ACM on Human-Computer Interaction,Within-Subjects,Dependent Samples,Predict recidivism,"Numeric, Text",Multiple,No,No,No,Yes,Yes,No,Binary,Binary,Decide,Shallow,"Categoric, Numeric",Continuous,Shallow,Human,No,Non-anchor,No,Yes,,FNR,Error Rate,Down,531,531,531,Crowdworkers,Crowdworkers,MTurk,No,Yes,0.307,0.5584,0.3094,-0.307,-0.5584,-0.3094,Human,-0.307,-0.5584,0,0.2197,0.1278,0.2171,0.219704791,0.1278,No,HAI = AI alone,Based on binomial model for AI condition,-0.01098091822271472,0.003761205739872838,-0.01098103937917421,0.0037612057411238117,1.396814974493304,0.004678442561700701,1.396814974493304,0.004678442561700701
Noti_2023,70,1,1,1,70.1,70.1.1.1,Learning When to Advise Human Decision Makers,"Noti, Gali; Chen, Yiling",2023,Public sector,Proceedings of IJCAI 2023,Between-Subjects,Independent Samples,Predict a person's profession,"Categoric, Numeric, Text",Multiple,Yes,No,No,Yes,Yes,No,Categoric,Categoric,Decide,Shallow,"Categoric, Numeric",Categorical,Shallow,Human,No,HAI = Learned,No,No,,Linear Score,Accuracy,Up,1096,258,218,Crowdworkers,Crowdworkers,MTurk,No,Yes,0.56,0.603,0.622,0.56,0.603,0.622,AI,0.603,0.56,1,0.0901,0.0226,0.0452,0.0226,0.0901,No,"Concurrent, AI, HAI = C, Noise = 80",,0.5448412607147831,0.008747182810069132,0.8683319912423817,0.010004304380066002,0.5448412607147831,0.008747182810069132,0.8473464087000794,0.009188161334421517
Noti_2023,70,1,1,2,70.1,70.1.1.2,Learning When to Advise Human Decision Makers,"Noti, Gali; Chen, Yiling",2023,Public sector,Proceedings of IJCAI 2023,Between-Subjects,Independent Samples,Predict pre-trial violations,"Categoric, Numeric, Text",Multiple,Yes,No,No,Yes,Yes,No,Categoric,Categoric,Decide,Shallow,"Categoric, Numeric",Categorical,Shallow,Human,No,HAI = Learned,No,No,,Quadratic Score,Accuracy,Up,1096,258,218,Crowdworkers,Crowdworkers,MTurk,No,Yes,0.719,0.801,0.781,0.719,0.801,0.781,AI,0.801,0.719,0,0.0656,0.0226,0.0377,0.0226,0.0656,No,"Concurrent, AI, HAI = C, Noise = 95",,-0.6556319901962279,0.008886448070791187,1.156859523579762,0.010672084818126802,-0.6556319901962279,0.008886448070791187,1.1332068605863856,0.00978098767327726
Noti_2023,70,1,2,1,70.1,70.1.2.1,Learning When to Advise Human Decision Makers,"Noti, Gali; Chen, Yiling",2023,Public sector,Proceedings of IJCAI 2023,Between-Subjects,Independent Samples,Predict pre-trial violations,"Categoric, Numeric, Text",Multiple,Yes,No,No,Yes,Yes,No,Categoric,Categoric,Decide,Shallow,"Categoric, Numeric",Categorical,Shallow,Human,No,HAI = Random,No,No,,Linear Score,Accuracy,Up,1096,258,200,Crowdworkers,Crowdworkers,MTurk,No,Yes,0.56,0.602,0.578,0.56,0.602,0.578,AI,0.602,0.56,0,0.0901,0.0289,0.0649,0.0289,0.0901,No,"Concurrent, AI, HAI = C, Noise = 110",,-0.4986518201545204,0.009117342981587893,0.22881575845931243,0.010027522661117318,-0.4986518201545204,0.009117342981587893,0.22439462753888684,0.008901569440996581
Noti_2023,70,1,2,2,70.1,70.1.2.2,Learning When to Advise Human Decision Makers,"Noti, Gali; Chen, Yiling",2023,Public sector,Proceedings of IJCAI 2023,Between-Subjects,Independent Samples,Predict pre-trial violations,"Categoric, Numeric, Text",Multiple,Yes,No,No,Yes,Yes,No,Categoric,Categoric,Decide,Shallow,"Categoric, Numeric",Categorical,Shallow,Human,No,HAI = Random,No,No,,Quadratic Score,Accuracy,Up,1096,258,200,Crowdworkers,Crowdworkers,MTurk,No,Yes,0.719,0.8,0.755,0.719,0.8,0.755,AI,0.8,0.719,0,0.0656,0.0216,0.0505,0.0216,0.0656,No,"Concurrent, AI, HAI = C, Noise = 125",,-1.2111709197051634,0.010442970662248852,0.6138158848179274,0.010431511424809359,-1.2111709197051634,0.010442970662248852,0.6042130482121703,0.009244020836746743
Noti_2023,70,1,3,1,70.1,70.1.3.1,Learning When to Advise Human Decision Makers,"Noti, Gali; Chen, Yiling",2023,Public sector,Proceedings of IJCAI 2023,Between-Subjects,Independent Samples,Predict pre-trial violations,"Categoric, Numeric, Text",Multiple,Yes,No,No,Yes,Yes,No,Categoric,Categoric,Decide,Shallow,"Categoric, Numeric",Categorical,Shallow,Human,No,HAI = Omniscient,No,No,,Linear Score,Accuracy,Up,1096,258,200,Crowdworkers,Crowdworkers,MTurk,No,Yes,0.56,0.604,0.653,0.56,0.604,0.653,AI,0.604,0.56,1,0.0901,0.0289,0.0505,0.0289,0.0901,No,"Concurrent, AI, HAI = C, Noise = 140",,1.229277401429488,0.010491052122746515,1.2709587900386254,0.011973886189578335,1.229277401429488,0.010491052122746515,1.2310607230547606,0.010495826298879823
Noti_2023,70,1,3,2,70.1,70.1.3.2,Learning When to Advise Human Decision Makers,"Noti, Gali; Chen, Yiling",2023,Public sector,Proceedings of IJCAI 2023,Between-Subjects,Independent Samples,Predict pre-trial violations,"Categoric, Numeric, Text",Multiple,Yes,No,No,Yes,Yes,No,Categoric,Categoric,Decide,Shallow,"Categoric, Numeric",Categorical,Shallow,Human,No,HAI = Omniscient,No,No,,Quadratic Score,Accuracy,Up,1096,258,200,Crowdworkers,Crowdworkers,MTurk,No,Yes,0.719,0.803,0.825,0.719,0.803,0.825,AI,0.803,0.719,1,0.0656,0.0216,0.0433,0.0216,0.0656,No,"Concurrent, AI, HAI = C, Noise = 155",,0.6679783466697834,0.009332290367009315,1.9035682066837651,0.014474722848587916,0.6679783466697834,0.009332290367009315,1.8581430123741358,0.012603702262092311
Noti_2023,70,1,4,1,70.1,70.1.4.1,Learning When to Advise Human Decision Makers,"Noti, Gali; Chen, Yiling",2023,Public sector,Proceedings of IJCAI 2023,Between-Subjects,Independent Samples,Predict pre-trial violations,"Categoric, Numeric, Text",Multiple,Yes,No,No,Yes,Yes,No,Categoric,Categoric,Decide,Shallow,"Categoric, Numeric",Categorical,Shallow,Human,No,HAI = Update,No,No,,Linear Score,Accuracy,Up,1096,258,220,Crowdworkers,Crowdworkers,MTurk,No,Yes,0.56,0.603,0.578,0.56,0.603,0.578,AI,0.603,0.56,0,0.0901,0.0227,0.0605,0.0227,0.0901,No,"Concurrent, AI, HAI = C, Noise = 170",,-0.5634809196773659,0.008725970299698958,0.23415434265649004,0.009121876270842542,-0.5634809196773659,0.008725970299698958,0.23072675882403293,0.00845040196651402
Noti_2023,70,1,4,2,70.1,70.1.4.2,Learning When to Advise Human Decision Makers,"Noti, Gali; Chen, Yiling",2023,Public sector,Proceedings of IJCAI 2023,Between-Subjects,Independent Samples,Predict pre-trial violations,"Categoric, Numeric, Text",Multiple,Yes,No,No,Yes,Yes,No,Categoric,Categoric,Decide,Shallow,"Categoric, Numeric",Categorical,Shallow,Human,No,HAI = Update,No,No,,Quadratic Score,Accuracy,Up,1096,258,220,Crowdworkers,Crowdworkers,MTurk,No,Yes,0.719,0.802,0.77,0.719,0.802,0.77,AI,0.802,0.719,0,0.0656,0.0227,0.053,0.0227,0.0656,No,"Sequential, AI, HAI = A, Noise = 0",,-0.8061826864956086,0.009072594265722298,0.8537556499128565,0.009885242922465981,-0.8061826864956086,0.009072594265722298,0.8468004059739815,0.009142603556860862
Boskemper_2021,76,1,1,1,76.1,76.1.1.1,Measuring the Efficiency of Automation-Aided Performance in a Simulated Baggage Screening Task,"Boskemper, Melanie M.; Bartlett, Megan L.; McCarley, Jason S.",2021,Public sector,Human Factors: The Journal of Human Factors and Ergonomics Society,Within-Subjects,Dependent Samples,Screen x-rays of baggages,Image,Image,No,No,Yes,No,No,No,Binary,Binary,Decide,Wizard of Oz,Image,Binary,Wizard of Oz,Human,No,Experiment 1,No,No,,Accuracy,Accuracy,Up,40,40,40,Students,Students,University,No,No,0.69,0.93,0.83,0.69,0.93,0.83,AI,0.93,0.69,0,0.1,0.0,0.08,0.0,0.1,No,Obtained stddevs for HAI condition from author,,,,1.5311277827483547,0.06341090839656226,,,1.5311277827483547,0.06341090839656226
Boskemper_2021,76,2,1,1,76.2,76.2.1.1,Measuring the Efficiency of Automation-Aided Performance in a Simulated Baggage Screening Task,"Boskemper, Melanie M.; Bartlett, Megan L.; McCarley, Jason S.",2021,Public sector,Human Factors: The Journal of Human Factors and Ergonomics Society,Within-Subjects,Dependent Samples,Screen x-rays of baggages,Image,Image,No,No,Yes,No,No,No,Binary,Binary,Decide,Wizard of Oz,Image,Binary,Wizard of Oz,Human,No,Experiment 2,No,No,,Accuracy,Accuracy,Up,40,40,40,Students,Students,University,No,No,0.68,0.93,0.81,0.68,0.93,0.81,AI,0.93,0.68,0,0.13,0.0,0.09,0.0,0.13,No,Obtained stddevs for HAI condition from author,,,,1.1515390587664511,0.05716866474365851,,,1.1515390587664511,0.05716866474365851
Boskemper_2021,76,3,1,1,76.3,76.3.1.1,Measuring the Efficiency of Automation-Aided Performance in a Simulated Baggage Screening Task,"Boskemper, Melanie M.; Bartlett, Megan L.; McCarley, Jason S.",2021,Public sector,Human Factors: The Journal of Human Factors and Ergonomics Society,Within-Subjects,Dependent Samples,Screen x-rays of baggages,Image,Image,No,No,Yes,No,No,No,Categoric,Categoric,Decide,Wizard of Oz,Image,Categoric,Wizard of Oz,Human,No,Experiment 3,No,No,,Accuracy,Accuracy,Up,40,40,40,Students,Students,University,No,No,0.69,0.93,0.81,0.69,0.93,0.81,AI,0.93,0.69,0,0.08,0.0,0.09,0.0,0.08,No,,,,,1.3957337178947562,0.06098171287746184,,,1.3957337178947562,0.06098171287746184
